"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Armenia","ARM","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.6279983520508","72.5260009765625","72.2030029296875","71.7249984741211","71.2890014648438","70.9160003662109","70.5820007324219","70.2870025634766","70.0530014038086","69.8059997558594","69.5","69.1380004882813","68.7080001831055","68.2799987792969","67.9280014038086","67.6539993286133","67.4929962158203","67.4879989624023","67.3840026855469","68.4649963378906","68.7699966430664","68.8880004882813","68.8600006103516","69","69.1350021362305","69.2949981689453","69.5250015258789","69.4919967651367","69.4380035400391","69.6650009155273","67.8199996948242","68.5979995727539",
"American Samoa","ASM","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.5370025634766","74.5920028686523","74.0810012817383","73.504997253418","73.5630035400391","73.7730026245117","73.5469970703125","72.9660034179688","72.6699981689453","72.2060012817383","72.0690002441406","71.838996887207","71.7649993896484","71.5270004272461","71.4909973144531","72.072998046875","72.2259979248047","72.4970016479492","72.6009979248047","72.2829971313477","72.3430023193359","72.1520004272461","71.7060012817383","71.3730010986328","70.9309997558594","71.0759963989258","70.5859985351563","70.6750030517578","70.947998046875","71.1100006103516","70.0189971923828","70.6240005493164",
"Austria","AUT","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.4410018920898","69.5630035400391","69.6340026855469","69.2919998168945","70.5599975585938","70.4800033569336","69.8170013427734","69.0749969482422","69.2330017089844","69.3410034179688","68.8399963378906","67.9169998168945","68.015998840332","68.2170028686523","65.1080017089844","66.3960037231445","66.7259979248047","67.5670013427734","67.4670028686523","67.3089981079102","67.0950012207031","66.8970031738281","66.9219970703125","66.9260025024414","66.4179992675781","66.390998840332","66.7809982299805","66.7959976196289","67.1039962768555","66.9940032958984","66.1569976806641","66.6539993286133",
"Azerbaijan","AZE","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.302001953125","78.5579986572266","80.4169998168945","82.3990020751953","84.0849990844727","85.052001953125","84.9649963378906","84.5189971923828","83.7490005493164","83.1149978637695","82.2020034790039","79.6589965820313","76.7710037231445","75.109001159668","72.3359985351563","70.6959991455078","69.0619964599609","68.0019989013672","66.0169982910156","64.4100036621094","62.1510009765625","64.3980026245117","64.2590026855469","64.7149963378906","65.4940032958984","66.1190032958984","67.4599990844727","68.1809997558594","68.5869979858398","68.4810028076172","70.5719985961914","69.4250030517578",
"Burundi","BDI","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.7529983520508","89.1729965209961","88.5790023803711","87.7699966430664","86.9580001831055","86.3119964599609","85.4250030517578","84.4390029907227","83.4660034179688","82.7289962768555","81.9929962158203","81.3030014038086","80.6559982299805","80.0640029907227","79.5630035400391","79.1110000610352","78.7289962768555","78.4199981689453","78.1490020751953","78.0550003051758","77.9830017089844","77.7919998168945","77.6350021362305","77.5139999389648","77.3740005493164","77.8170013427734","78.0859985351563","78.2109985351563","78.2259979248047","78.0029983520508","77.0250015258789","77.4710006713867",
"Belgium","BEL","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.9739990234375","61.3349990844727","61.1110000610352","60.5870018005371","61.173999786377","61.1870002746582","60.9160003662109","60.6669998168945","60.6430015563965","61.226001739502","61.5","60.5009994506836","60.3619995117188","60.2820014953613","60.298999786377","61.3819999694824","60.8540000915527","61.0750007629395","60.8530006408691","60.3769989013672","60.7939987182617","59.7150001525879","59.7400016784668","59.6650009155273","59.226001739502","58.882999420166","58.7080001831055","59.1809997558594","59.0550003051758","59.132999420166","58.4869995117188","59.1129989624023",
"Benin","BEN","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.5640029907227","88.556999206543","88.5059967041016","87.5849990844727","86.6569976806641","85.7269973754883","84.7689971923828","83.7880020141602","82.7880020141602","81.7679977416992","80.7249984741211","79.6559982299805","78.5589981079102","78.0839996337891","77.6080017089844","77.1360015869141","76.661003112793","76.1809997558594","75.7009963989258","75.2200012207031","74.7379989624023","74.254997253418","73.588996887207","72.9100036621094","72.2200012207031","71.515998840332","70.7979965209961","70.0650024414063","69.3150024414063","69.1289978027344","68.4670028686523","68.745002746582",
"Burkina Faso","BFA","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.8270034790039","88.8960037231445","88.7229995727539","88.5469970703125","88.3679962158203","88.1839981079102","87.9990005493164","87.8089981079102","87.6029968261719","87.3830032348633","87.1529998779297","86.9120025634766","86.6579971313477","86.3919982910156","86.1149978637695","85.8270034790039","85.5329971313477","84.2600021362305","82.947998046875","81.5869979858398","80.1719970703125","78.7030029296875","77.1750030517578","75.5950012207031","73.9609985351563","73.8379974365234","73.7170028686523","73.5839996337891","73.4359970092773","73.2679977416992","72.5660018920898","72.9449996948242",
"Bangladesh","BGD","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.8239974975586","88.7379989624023","88.6640014648438","88.5920028686523","88.5059967041016","88.4100036621094","88.1529998779297","87.8939971923828","87.6429977416992","87.3929977416992","87.1559982299805","86.9769973754883","86.8509979248047","86.7649993896484","86.6969985961914","86.6419982910156","86.6080017089844","86.0289993286133","85.4509963989258","84.8430023193359","84.1579971313477","83.4380035400391","82.6959991455078","81.9449996948242","81.1800003051758","80.3990020751953","79.5940017700195","80.8899993896484","80.9580001831055","81.0339965820313","80.2839965820313","80.1559982299805",
"Bulgaria","BGR","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.0810012817383","60.4329986572266","60.7389984130859","60.1870002746582","59.6319999694824","59.0740013122559","58.5120010375977","57.9449996948242","57.375","56.798999786377","56.2179985046387","56.7509994506836","56.0279998779297","55.523998260498","56.1110000610352","55.4469985961914","56.6730003356934","58.1889991760254","59.7760009765625","59.0019989013672","59.4700012207031","58.2490005493164","58.7540016174316","59.6710014343262","60.1119995117188","60.0270004272461","59.4669990539551","61.6679992675781","61.9269981384277","63.4020004272461","62.435001373291","62",
"Bahrain","BHR","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.6869964599609","87.5100021362305","87.0830001831055","86.5869979858398","86.088996887207","85.6439971923828","85.2880020141602","85.0329971313477","84.9020004272461","84.9179992675781","85.0810012817383","85.3550033569336","85.7490005493164","85.7639999389648","85.2099990844727","84.7330017089844","84.7170028686523","85.1019973754883","85.7620010375977","86.5469970703125","86.9550018310547","86.4899978637695","86.6500015258789","86.7419967651367","86.4010009765625","86.1579971313477","86.3730010986328","86.7089996337891","87.088996887207","87.2559967041016","85.3610000610352","85.9339981079102",
"Bahamas, The","BHS","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.3690032958984","80.088996887207","80.7580032348633","81.3669967651367","81.9130020141602","81.9199981689453","81.9359970092773","81.8109970092773","82.1640014648438","81.7720031738281","81.6500015258789","81.5869979858398","81.5479965209961","81.6709976196289","81.6740036010742","81.5780029296875","81.5270004272461","81.4830017089844","81.5690002441406","81.7490005493164","81.6859970092773","81.6159973144531","81.4039993286133","81.4349975585938","81.3300018310547","81.265998840332","81.1780014038086","81.0490036010742","80.9130020141602","80.806999206543","76.9550018310547","78.1139984130859",
"Bosnia and Herzegovina","BIH","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.7120018005371","59.5909996032715","59.2910003662109","58.7669982910156","58.1349983215332","57.5120010375977","57.1959991455078","56.9420013427734","56.7900009155273","56.6710014343262","56.5330009460449","56.4599990844727","56.5439987182617","56.5820007324219","56.5709991455078","56.576000213623","56.6240005493164","57.9150009155273","58.3680000305176","57.8160018920898","58.1759986877441","57.4150009155273","58.0589981079102","57.3769989013672","57.689998626709","57.8370018005371","58.1310005187988","57.5519981384277","57.6870002746582","57.6069984436035","58.0900001525879","60.5719985961914",
"Belarus","BLR","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.6389999389648","66.3809967041016","66.3479995727539","66.2310028076172","66.3580017089844","66.5439987182617","66.1999969482422","65.6159973144531","65.2819976806641","65.2190017700195","65.5619964599609","65.8050003051758","65.9820022583008","66.1360015869141","66.2880020141602","66.5210037231445","66.8399963378906","67.2529983520508","67.7590026855469","68.3170013427734","68.8529968261719","69.3619995117188","69.765998840332","70.0270004272461","70.1839981079102","70.2799987792969","70.3259963989258","70.5970001220703","70.911003112793","70.2379989624023","70.1839981079102","70.0009994506836",
"Belize","BLZ","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.2829971313477","79.9449996948242","79.443000793457","79.0810012817383","79.0999984741211","79.0210037231445","79.0650024414063","79.2160034179688","79.4079971313477","79.5810012817383","79.7160034179688","79.7799987792969","79.802001953125","79.8050003051758","79.7809982299805","79.745002746582","79.6989974975586","79.6470031738281","79.5879974365234","79.5149993896484","79.4449996948242","79.3970031738281","79.359001159668","79.3160018920898","80.0839996337891","80.0009994506836","79.9300003051758","79.8649978637695","79.9349975585938","80.0619964599609","78.2089996337891","79.4649963378906",
"Bermuda","BMU","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.4029998779297","82.4820022583008","82.4120025634766","82.4150009155273","82.4189987182617","82.4300003051758","82.4489974975586","82.4899978637695","81.7689971923828","81.0640029907227","82.0250015258789","81.5699996948242","81.1220016479492","80.6719970703125","80.2200012207031","79.765998840332","81.9899978637695","81.0849990844727","81.5609970092773","81.5950012207031","81.8249969482422","82.0550003051758","79.5550003051758","79.7979965209961","81.5559997558594","79.5459976196289","77.7770004272461","78.1350021362305","80.0329971313477","80.6600036621094","80.0739974975586","78.6389999389648",
"Brazil","BRA","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.2210006713867","84.1360015869141","83.390998840332","82.6320037841797","81.8610000610352","81.0770034790039","78.8030014038086","79.5899963378906","79.0800018310547","79.004997253418","78.4879989624023","77.9680023193359","78.1520004272461","77.7529983520508","77.8860015869141","78.0449981689453","77.6859970092773","77.1279983520508","77.0780029296875","76.9469985961914","75.963996887207","74.9489974975586","75.7699966430664","75.6640014648438","75.3040008544922","75.1029968261719","74.6660003662109","74.3659973144531","74.1989974975586","74.3479995727539","70.3310012817383","72.3949966430664",
"Barbados","BRB","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.4629974365234","74.6050033569336","73.7389984130859","74.2330017089844","74.7200012207031","74.3710021972656","73.3079986572266","73.8399963378906","74.1669998168945","74.8219985961914","75.4020004272461","75.9729995727539","74.8209991455078","75.2040023803711","75.5130004882813","75.2409973144531","73.5849990844727","74.3570022583008","73.3499984741211","73.1389999389648","72.9229965209961","72.7030029296875","71.9520034790039","71.9850006103516","67.7809982299805","67.4509963989258","69.3880004882813","68.6470031738281","68.1029968261719","65.9079971313477","64.1039962768555","64.068000793457",
"Brunei Darussalam","BRN","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.9940032958984","81.9010009765625","81.609001159668","81.3190002441406","81.0139999389648","80.693000793457","80.3649978637695","80.0299987792969","79.6900024414063","79.3430023193359","78.9889984130859","78.6289978027344","78.3450012207031","78.056999206543","77.7649993896484","77.4700012207031","77.1719970703125","76.8710021972656","76.5690002441406","76.2649993896484","75.9570007324219","75.640998840332","74.5260009765625","73.390998840332","72.2389984130859","71.0690002441406","69.8809967041016","68.677001953125","72.8300018310547","72.9619979858398","72.2770004272461","72.359001159668",
"Bhutan","BTN","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.286003112793","82.0559997558594","81.8130035400391","81.5599975585938","81.2949981689453","81.0179977416992","80.588996887207","80.1009979248047","79.5719985961914","78.9619979858398","78.2969970703125","77.5199966430664","76.7720031738281","76.0759963989258","75.4359970092773","74.8789978027344","74.4250030517578","73.9850006103516","73.5540008544922","73.1510009765625","72.2360000610352","71.7109985351563","65.5220031738281","71.3209991455078","69.9660034179688","70.0640029907227","70.0979995727539","70.2259979248047","70.4020004272461","70.5579986572266","67.8769989013672","68.286003112793",
"Botswana","BWA","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.2379989624023","73.8059997558594","73.3629989624023","72.8759994506836","72.322998046875","71.6869964599609","71.1269989013672","70.4599990844727","69.7239990234375","68.6070022583008","67.4759979248047","67.2030029296875","66.9349975585938","66.6699981689453","66.4089965820313","66.1510009765625","65.8939971923828","67.0540008544922","68.1949996948242","69.3190002441406","66.0559997558594","66.4459991455078","66.8359985351563","67.2239990234375","67.6110000610352","67.9929962158203","68.3710021972656","68.7460021972656","69.1179962158203","69.4869995117188","68.1630020141602","69.6630020141602",
"Central African Republic","CAF","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.5400009155273","77.5709991455078","77.556999206543","77.5090026855469","77.4290008544922","77.3219985961914","77.3580017089844","77.3679962158203","77.3489990234375","77.2939987182617","77.2060012817383","77.3310012817383","77.4000015258789","77.4219970703125","77.4240036010742","77.4140014648438","77.5810012817383","77.7239990234375","77.8330001831055","77.8899993896484","77.8789978027344","78.1760025024414","78.4179992675781","78.5999984741211","78.734001159668","78.8249969482422","78.6320037841797","78.3929977416992","78.1179962158203","77.8209991455078","77.0839996337891","77.3499984741211",
"Canada","CAN","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.1119995117188","75.0270004272461","73.8519973754883","73.3099975585938","73.0970001220703","72.4530029296875","72.1600036621094","72.2259979248047","72.129997253418","72.3949966430664","72.3499984741211","72.2779998779297","73.0110015869141","73.4150009155273","73.1709976196289","72.7990036010742","72.322998046875","72.5339965820313","72.7310028076172","71.9049987792969","71.556999206543","71.4020004272461","71.0100021362305","70.8710021972656","70.5559997558594","70.5920028686523","70.2630004882813","70.1549987792969","69.629997253418","70.0849990844727","68.6370010375977","69.6210021972656",
"Central Europe and the Baltics","CEB","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.8399789431666","70.0876782981971","69.9932331071265","69.157957294634","68.3493690797945","67.6720568136245","66.8581455112957","66.366238492046","65.8625604530596","65.3139567037187","64.9856510434068","64.6661538190937","63.1575697280842","62.597811371456","62.5197949177846","62.4999580540929","62.5919004218664","62.8785803154163","63.2631770296909","63.3533120021609","63.7583448217459","63.4960384918827","63.8669790335445","64.0825605211442","64.5949866330409","64.6897911254349","64.7266412424284","65.3788392165626","65.504422944433","65.7257137495592","65.6355470327214","65.1782332479922",
"Switzerland","CHE","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.3889999389648","80.8499984741211","80.2229995727539","80.2789993286133","79.2460021972656","79.0309982299805","79.0189971923828","78.629997253418","78.4850006103516","78.1660003662109","77.7770004272461","77.390998840332","76.7099990844727","76.7760009765625","75.9570007324219","75.0790023803711","75.4000015258789","75.75","75.4540023803711","75.2389984130859","74.338996887207","74.6719970703125","74.4779968261719","74.1740036010742","74.129997253418","74.2070007324219","74.4810028076172","74.4619979858398","74.2259979248047","73.640998840332","73.3860015869141","72.6750030517578",
"Channel Islands","CHI","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.7699966430664","70.0370025634766","70.0390014648438","70.2409973144531","70.4589996337891","70.6549987792969","70.5459976196289","70.4769973754883","70.6169967651367","70.4400024414063","70.2760009765625","70.0950012207031","69.2399978637695","69.0009994506836","68.75","68.9140014648438","68.693000793457","68.697998046875","68.6660003662109","68.2160034179688","67.8679962158203","68.0619964599609","67.7440032958984","67.5289993286133","67.4189987182617","67.3539962768555","67.0289993286133","66.6800003051758","66.3759994506836","66.0429992675781","65.1279983520508","65.5299987792969",
"Chile","CHL","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.536003112793","75.0220031738281","75.7300033569336","76.0719985961914","76.2949981689453","76.7949981689453","77.1350021362305","76.3610000610352","76.2539978027344","75.8010025024414","74.7080001831055","73.8880004882813","73.1600036621094","72.818000793457","72.0999984741211","71.8420028686523","72.9570007324219","72.9280014038086","73.3519973754883","72.4889984130859","72.2929992675781","72.9020004272461","72.0920028686523","72.0100021362305","71.8010025024414","71.7119979858398","71.4660034179688","71.4850006103516","70.7710037231445","70.0670013427734","66.4550018310547","68.3310012817383",
"China","CHN","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.1119995117188","84.9049987792969","84.6949996948242","84.484001159668","84.2699966430664","84.0540008544922","83.8349990844727","83.6139984130859","83.390998840332","83.1650009155273","82.9369964599609","82.4940032958984","82.0419998168945","81.5810012817383","81.109001159668","80.6279983520508","80.1380004882813","79.6389999389648","79.129997253418","78.6119995117188","78.0839996337891","77.8860015869141","77.3050003051758","76.7239990234375","76.2679977416992","75.7760009765625","75.2020034790039","74.4990005493164","73.7789993286133","73.1869964599609","70.7020034790039","72.7939987182617",
"Cote d'Ivoire","CIV","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.3199996948242","82.2829971313477","82.1780014038086","82.0220031738281","81.8349990844727","81.6330032348633","81.6569976806641","81.6470031738281","81.6060028076172","81.2310028076172","80.8460006713867","80.4530029296875","80.0419998168945","79.6220016479492","79.2030029296875","78.7819976806641","78.359001159668","77.9339981079102","77.5090026855469","77.0849990844727","76.6600036621094","76.2440032958984","75.8349990844727","75.4219970703125","75.004997253418","74.5839996337891","74.1589965820313","73.7320022583008","73.3030014038086","72.8710021972656","72.1829986572266","72.6190032958984",
